Zip,Latitude,Longitude,Density
38506,36.177831,-85.46238,63.03359727
38514,34.196894,-90.572408,63.03359727
38528,36.003208,-88.614501,63.03359727
44678,40.565209,-81.35014,63.03704111
44679,40.440407,-81.488516,63.03704111
65672,36.600309,-93.23552,63.03704111
65673,36.617892,-93.216187,63.03704111
72651,36.389591,-92.48025,63.0434421
37148,36.576137,-86.51355,63.05687466
34139,25.856771,-81.38412,63.05768644
36511,30.312316,-87.73468,63.12472372
35406,33.271585,-87.50611,63.12848104
35407,33.306606,-87.453224,63.12848104
35440,33.311014,-87.18975,63.12848104
30753,34.558404,-85.30301,63.13265789
30754,34.484483,-85.345544,63.13265789
83634,43.463644,-116.39311,63.13456728
83635,44.68367,-115.453583,63.13456728
44824,41.393507,-82.80569,63.14241603
43558,41.585948,-83.87384,63.15578373
44730,40.769763,-81.2707,63.1738521
44735,40.811809,-81.368284,63.1738521
44750,40.784646,-81.418943,63.1738521
44760,40.853958,-81.42778,63.1738521
44767,40.895721,-81.424552,63.1738521
44798,40.811809,-81.368284,63.1738521
44799,40.811809,-81.368284,63.1738521
44801,41.090712,-83.365404,63.1738521
49079,42.22514,-85.90002,63.17406005
36541,30.487783,-88.32722,63.17670995
68142,41.365763,-96.10608,63.24206696
48421,43.154173,-83.3933,63.26215677
76084,32.434322,-97.09988,63.26387897
93657,36.72845,-119.53571,63.27046599
60552,41.645998,-88.69,63.29492311
99702,64.661627,-147.02121,63.3295122
24847,37.603344,-81.53998,63.34146132
36105,32.30234,-86.30504,63.36637918
12170,42.975154,-73.66576,63.39100838
62801,38.523736,-89.1257,63.39251966
55021,44.29478,-93.28732,63.4771076
53076,43.265289,-88.20144,63.48596624
63089,38.46292,-90.88421,63.50219738
21120,39.656737,-76.66001,63.5236333
21153,39.412905,-76.730345,63.5307724
28583,35.156145,-76.632264,63.55865694
1430,42.658768,-71.93287,63.57593033
17327,39.780323,-76.74785,63.59928359
45106,38.956484,-84.08093,63.64424256
48429,42.918766,-83.99148,63.64582523
49265,42.020199,-84.16796,63.65699339
46550,41.444183,-85.99829,63.67277777
32310,30.400318,-84.34803,63.68607748
66503,39.241083,-96.64914,63.73172715
66505,39.304937,-96.675295,63.73172715
22840,38.387721,-78.73452,63.73791741
72936,35.200061,-94.24376,63.79116491
79111,35.226552,-101.67875,63.80332634
79114,35.050003,-101.817485,63.80332634
79116,35.245398,-101.999047,63.80332634
79117,35.308889,-101.843033,63.80332634
29691,34.769994,-83.06882,63.81072097
53121,42.711105,-88.54214,63.81475361
5059,43.649153,-72.42943,63.81487149
37318,35.168862,-86.00538,63.84463403
37320,35.17272,-84.861885,63.84463403
29506,34.201299,-79.71722,63.84517643
53070,43.622793,-87.80364,63.87595288
47591,38.668827,-87.50791,63.89206565
44436,41.046606,-80.54145,63.92260681
57107,43.577696,-96.80101,63.95806215
15473,40.080727,-79.75697,63.96934571
53182,42.696322,-88.04658,64.00575709
27531,35.463121,-77.995728,64.00907475
27532,35.372045,-78.052422,64.00907475
27533,35.372045,-78.052422,64.00907475
55363,45.046143,-93.92085,64.05586856
4554,43.863028,-69.51314,64.06457878
93308,35.487491,-119.00896,64.0802927
53563,42.778497,-88.95595,64.09936451
53963,43.633781,-88.7351,64.10299476
85925,34.109777,-109.34532,64.10575106
18610,41.057574,-75.53909,64.11134614
18611,41.196076,-76.30735,64.11134614
28373,35.100144,-79.47979,64.12166194
54636,43.978816,-91.2512,64.13632277
62864,38.322558,-88.90842,64.13968872
41601,37.611434,-82.72503,64.15205039
29659,34.210243,-82.63239,64.16904432
96728,19.866007,-155.12172,64.17497137
18817,41.875402,-76.63313,64.1755428
60536,41.598631,-88.55317,64.18052305
16125,41.403462,-80.37424,64.18619435
30234,33.325951,-84.03346,64.20093112
4090,43.320211,-70.61178,64.21637524
33913,26.542097,-81.69984,64.24825988
46122,39.761211,-86.52344,64.26926984
95966,39.491076,-121.49468,64.27794428
95967,39.723898,-121.572986,64.27794428
2894,41.444078,-71.69556,64.30577971
16659,40.16478,-78.37709,64.31493604
16660,40.402523,-77.966977,64.31493604
70394,29.715302,-90.6097,64.3166462
54645,43.31493,-90.9287,64.35031282
48854,42.582902,-84.44738,64.3693488
1467,42.488666,-71.62412,64.38427075
22846,38.371616,-78.79742,64.39659968
66770,37.074648,-94.71538,64.46164553
17314,39.746811,-76.33655,64.46629195
32609,29.713911,-82.29591,64.4809524
32610,29.681312,-82.353862,64.4809524
32611,29.681312,-82.353862,64.4809524
74429,35.94785,-95.6377,64.48274534
78639,30.663209,-98.44588,64.50422936
17066,40.373421,-77.8739,64.53130939
64686,39.743,-93.62835,64.54880235
64687,39.315544,-93.377455,64.54880235
33503,27.764761,-82.273409,64.54953977
33509,28.119579,-82.451959,64.54953977
49855,46.554402,-87.42223,64.59152947
97472,43.863845,-122.99879,64.61268619
54937,43.785391,-88.48704,64.62193773
10998,41.334034,-74.54593,64.62285206
2814,41.896002,-71.70335,64.64785161
85339,33.352795,-112.16752,64.6546362
15684,40.463572,-79.51475,64.65784119
15685,40.196455,-79.52466,64.65784119
53120,42.797775,-88.40435,64.68894003
38070,35.942019,-89.243405,64.7201422
38071,35.414319,-89.818781,64.7201422
38073,35.839785,-89.40664,64.7201422
38074,35.213371,-88.990028,64.7201422
27009,36.236829,-80.07495,64.74164881
27010,36.182975,-80.338662,64.74164881
43456,41.671574,-82.81278,64.75860443
89511,39.403178,-119.7606,64.79199989
10516,41.440695,-73.9314,64.8016002
95006,37.151813,-122.13679,64.80622026
46784,41.493637,-85.37745,64.84817822
90265,34.051056,-118.80768,64.88577446
38011,35.474694,-89.72344,64.91705945
16142,41.135063,-80.33492,64.94087966
54986,44.110806,-88.73155,64.94255623
54990,44.461926,-88.915027,64.94255623
49242,41.89958,-84.62624,64.96812354
50573,42.878058,-94.624,64.98744462
92230,33.911404,-116.76834,65.00460755
4097,43.842797,-70.22985,65.00815509
4098,44.408078,-70.470703,65.00815509
14057,42.651776,-78.87634,65.01790258
46164,39.324091,-86.11397,65.04342997
53108,42.825711,-87.94293,65.04722408
53109,42.535968,-88.144386,65.04722408
78052,29.227628,-98.79895,65.05469863
78053,28.906103,-98.2802,65.05469863
78054,29.325602,-98.732187,65.05469863
68028,41.118694,-96.25535,65.07679049
93257,36.055121,-119.01595,65.07682061
34240,27.33458,-82.40894,65.09936208
18413,41.64872,-75.59722,65.14121051
4046,43.399494,-70.4769,65.19834355
29054,33.947764,-81.3823,65.20964367
61547,40.619174,-89.72628,65.24230873
74901,35.347792,-94.44274,65.27326986
47161,38.312878,-86.09478,65.28250383
77342,30.78128,-95.59527,65.29664095
77343,30.78128,-95.59527,65.29664095
77344,30.78128,-95.59527,65.29664095
44231,41.295898,-81.08057,65.30138008
44232,40.932506,-81.461987,65.30138008
30740,34.757918,-85.05879,65.30328515
45601,39.33046,-82.97228,65.30490106
46567,41.411075,-85.736,65.32268665
37321,35.495894,-85.01032,65.33710953
3263,43.30368,-71.3215,65.35107058
44234,41.337187,-81.16699,65.37174634
55810,46.753414,-92.24355,65.43819204
25430,39.349476,-77.93415,65.44072263
8802,40.661172,-75.0321,65.45545365
8803,40.563654,-74.949409,65.45545365
10914,41.464867,-74.255646,65.45707493
8074,39.716194,-75.17326,65.47926567
52757,41.801711,-90.35223,65.49069811
19954,38.909621,-75.51264,65.4986266
96731,21.68762,-157.95903,65.51452909
47546,38.408794,-86.93876,65.52245437
47547,38.364749,-86.876173,65.52245437
47549,38.364749,-86.876173,65.52245437
23480,37.605335,-75.69088,65.58333279
23482,37.273986,-75.86913,65.58333279
23483,37.943726,-75.502306,65.58333279
25130,38.038145,-81.79154,65.60985367
16428,42.195488,-79.83296,65.63731906
16430,41.999881,-80.42585,65.63731906
16432,41.666057,-80.065793,65.63731906
52701,41.978834,-90.25171,65.6677208
52706,41.509085,-90.754327,65.6677208
28379,34.937078,-79.7605,65.69425507
28380,34.994152,-79.767341,65.69425507
27941,36.099065,-75.81974,65.69860509
2837,41.518038,-71.16548,65.69865285
81019,37.887346,-104.613617,65.73105387
53104,42.551693,-88.04908,65.74782775
47243,38.699654,-85.47234,65.74979309
46914,40.646736,-86.09952,65.80733474
45694,38.729816,-82.8004,65.81965475
62982,37.426076,-88.34815,65.82070506
18457,41.471736,-75.04617,65.82194159
92281,33.037061,-115.6194,65.83466064
77705,30.009609,-94.11401,65.86811378
37303,35.441378,-84.61975,65.88612906
37304,35.345216,-85.138046,65.88612906
27522,36.111937,-78.69122,65.89325306
48611,43.617796,-84.07918,65.92105923
51109,42.528033,-96.47647,65.92865648
73701,36.411133,-97.85026,65.9852257
73702,36.379072,-97.782595,65.9852257
55357,45.088013,-93.65053,65.99024286
4653,44.248615,-68.3521,66.01183518
77583,29.429256,-95.45332,66.02933861
61920,39.496547,-88.17348,66.02982425
8514,40.134892,-74.48688,66.04937154
84335,41.833371,-111.85897,66.06407488
35986,34.500878,-85.83763,66.08113101
12571,42.002691,-73.8442,66.10434175
48160,42.081363,-83.68414,66.11119993
19951,38.682345,-75.23286,66.15072197
4061,43.643195,-70.73033,66.156913
98065,47.530639,-121.83053,66.17236738
98067,47.617634,-122.140193,66.17236738
19938,39.265066,-75.6807,66.18368889
12864,43.667618,-74.456913,66.18889316
41008,38.663328,-85.16803,66.2043665
95524,40.822884,-124.06711,66.21536025
61016,42.222221,-88.9543,66.24014961
61017,41.902977,-89.804293,66.24014961
34771,28.271939,-81.19645,66.24217317
38857,34.280996,-88.57745,66.25874953
28570,34.770681,-76.87786,66.30185344
14529,42.535363,-77.628857,66.33032243
84312,41.76645,-112.15829,66.34324546
83402,43.497685,-112.07391,66.36308978
83403,43.421132,-111.333376,66.36308978
23430,36.978861,-76.63973,66.36654068
23431,36.898915,-76.687745,66.36654068
6243,41.844885,-71.818941,66.37854617
6244,41.984327,-71.981045,66.37854617
6245,42.019776,-71.941669,66.37854617
6246,41.971116,-71.891732,66.37854617
25306,38.310827,-81.53106,66.50067757
63379,38.991916,-90.98649,66.52723624
77632,30.182584,-93.79964,66.54853374
77633,30.158637,-96.407936,66.54853374
77639,30.063101,-93.859903,66.54853374
4084,43.761599,-70.56433,66.55566879
63362,38.952724,-90.89199,66.57651979
95954,39.888074,-121.59048,66.595344
30683,33.954047,-83.2673,66.64283692
50102,42.24489,-93.39783,66.64853826
45176,39.081436,-84.02906,66.65137209
78548,26.270824,-98.64891,66.65441608
16159,41.174066,-80.45319,66.65916181
74340,36.48721,-94.98452,66.67278383
8867,40.583035,-74.96224,66.689242
8868,40.565493,-74.938931,66.689242
27972,35.538351,-75.47473,66.72015436
34120,26.275676,-81.59586,66.75266321
34133,26.552895,-81.94861,66.75266321
28655,35.742752,-81.71625,66.76285268
28656,36.238438,-81.045963,66.76285268
21756,39.460534,-77.69284,66.76560604
96766,21.98081,-159.37746,66.77267742
96767,20.866638,-156.646667,66.77267742
96760,19.5604,-155.05686,66.80263665
71075,32.994597,-93.45992,66.81130703
71076,32.25043,-93.155616,66.81130703
40175,37.826822,-86.00692,66.81696829
17702,41.222128,-77.02267,66.88207043
17703,41.33275,-77.023601,66.88207043
17705,41.33275,-77.023601,66.88207043
17720,41.186545,-77.218368,66.88207043
44273,41.022387,-81.8775,66.89272769
18427,41.422497,-75.335384,66.9016468
19943,39.011387,-75.58978,66.91058205
52761,41.413372,-91.00612,66.91126792
77563,29.339307,-95.00317,66.94256298
29724,34.774347,-81.00994,66.94508349
37763,35.839274,-84.50562,66.95609207
8014,39.803646,-75.34421,66.98634972
40744,37.060576,-84.071,66.99658153
40745,37.137615,-84.115617,66.99658153
40746,37.137615,-84.115617,66.99658153
40747,37.137615,-84.115617,66.99658153
40748,37.137615,-84.115617,66.99658153
40751,37.137615,-84.115617,66.99658153
40754,36.780333,-84.11678,66.99658153
40755,37.167752,-84.116614,66.99658153
17945,40.777606,-76.37371,67.01864787
25611,37.690439,-81.85711,67.01997456
25612,37.76662,-81.98755,67.01997456
25614,37.833204,-81.902401,67.01997456
1238,42.299263,-73.2327,67.02718829
27863,35.491814,-77.98298,67.04804185
13655,44.98184,-74.67374,67.06512643
41231,37.810757,-82.39411,67.07248275
75647,32.531814,-94.94358,67.07478102
16624,40.578804,-78.6098,67.09095645
49093,41.958306,-85.63829,67.13100213
17053,40.333185,-76.96659,67.13356117
17054,40.495979,-77.723716,67.13356117
47124,38.363632,-85.99239,67.19200078
99338,46.192356,-119.23982,67.20504913
21788,39.604303,-77.41092,67.21906664
43970,40.46947,-80.889206,67.24246171
21529,39.718905,-78.77685,67.24545523
44689,40.655909,-81.63929,67.26733957
4415,45.351184,-69.058062,67.36037799
63050,38.259946,-90.5666,67.3643338
37748,35.930801,-84.53135,67.43631311
60140,42.086218,-88.5036,67.4432036
28504,35.264739,-77.62481,67.4454313
44875,40.888988,-82.65598,67.47212329
85387,33.276539,-112.18717,67.56394669
15020,40.238657,-79.94493,67.56782845
68845,40.713265,-99.11839,67.57085691
61866,40.307065,-88.15575,67.5865918
22664,38.881558,-78.51586,67.60857277
55340,45.07343,-93.56455,67.63571002
62215,38.517125,-89.60258,67.63828501
20637,38.523408,-76.75435,67.65422075
49090,42.403593,-86.24912,67.65552099
25880,37.88169,-81.19273,67.71762242
14808,42.560553,-77.47257,67.73113958
94592,38.115015,-122.29055,67.74357831
27350,35.808395,-79.90244,67.7444516
27351,35.660548,-80.283647,67.7444516
13060,43.025843,-76.42589,67.74648991
95002,37.427439,-121.97521,67.79959401
4421,44.405928,-68.79341,67.82602415
15077,40.602535,-80.386344,67.83333773
40026,38.411964,-85.57066,67.85189144
40027,38.329718,-85.63299,67.85189144
68847,40.709895,-99.05499,67.85604396
68848,40.686053,-99.069318,67.85604396
98360,47.039607,-122.14691,67.8996595
3827,42.91574,-70.98459,68.013696
72935,35.478787,-94.11998,68.04544377
44883,41.12071,-83.17658,68.04893463
75402,33.082411,-96.08977,68.06947741
75403,33.218505,-96.048665,68.06947741
75404,33.056265,-96.080973,68.06947741
96007,40.45453,-122.31101,68.07006158
19523,40.203142,-75.83588,68.07155796
19524,40.248684,-75.858731,68.07155796
12414,42.223002,-73.90452,68.07809026
31083,32.046427,-82.81923,68.11348901
71037,32.569798,-93.55133,68.12712304
98531,46.728383,-122.95142,68.14194005
28097,35.267185,-80.4268,68.17670779
71745,33.525889,-92.39227,68.18120101
76082,32.964932,-97.69803,68.19529585
21710,39.301647,-77.46667,68.2129431
70452,30.401481,-89.76917,68.26589037
22657,39.00127,-78.36485,68.30615968
28033,35.416189,-81.31911,68.31396403
35062,33.731278,-87.0361,68.32230657
77367,30.848603,-95.39644,68.33238661
42503,37.112274,-84.588,68.35199244
32583,30.58149,-87.00178,68.38529276
32588,30.661155,-86.594479,68.38529276
32589,30.61428,-87.275772,68.38529276
32590,30.61428,-87.275772,68.38529276
32591,30.61428,-87.275772,68.38529276
32592,30.61428,-87.275772,68.38529276
32593,30.61428,-87.275772,68.38529276
32594,30.61428,-87.275772,68.38529276
32595,30.61428,-87.275772,68.38529276
32596,30.61428,-87.275772,68.38529276
32597,30.529739,-87.275693,68.38529276
32598,30.61428,-87.275772,68.38529276
37725,35.996454,-83.39791,68.39840065
29207,34.021442,-80.94144,68.42625566
5902,45.008398,-71.50628,68.54310939
61081,41.813776,-89.70537,68.5507412
29696,34.77272,-83.02066,68.55206997
30275,33.431181,-84.86733,68.56014637
12594,41.646584,-73.56209,68.58578589
49922,47.122751,-88.4818,68.60379175
49924,47.414054,-88.297959,68.60379175
28345,34.879186,-79.69001,68.61998888
16673,40.328843,-78.39897,68.62126873
6377,41.730575,-71.81845,68.63724397
13036,43.299689,-76.15144,68.69520543
95324,37.400932,-120.87972,68.70120128
54207,44.086144,-87.98331,68.70973745
23141,37.506369,-77.15127,68.71466569
4854,44.065748,-69.07536,68.72152364
12018,42.62742,-73.53494,68.74706161
47884,39.622536,-87.45451,68.75375569
61316,41.261853,-89.12523,68.78125665
13346,42.820826,-75.54012,68.78263082
62707,39.757896,-89.66363,68.78583601
62708,39.806089,-89.586356,68.78583601
62709,39.749457,-89.606017,68.78583601
70463,30.658471,-89.90398,68.81023548
1585,42.242965,-72.16734,68.81831497
1586,42.364807,-71.896868,68.81831497
4543,44.036533,-69.48841,68.8403507
37690,36.254547,-82.55708,68.85489037
73501,34.608348,-98.39414,68.88800362
73502,34.630879,-98.457646,68.88800362
75401,33.15023,-96.11289,68.89782157
46051,40.065589,-85.84631,68.94937784
56379,45.608178,-94.13838,68.95956324
8088,39.871699,-74.70528,68.97143232
45885,40.550005,-84.39308,68.98918772
43761,39.740299,-82.248369,69.01337897
46741,41.202549,-84.93811,69.02952529
13132,43.262012,-76.22912,69.06416442
13133,42.216968,-75.724015,69.06416442
20758,38.731822,-76.59378,69.09393229
54880,46.684273,-92.09474,69.09881679
54886,45.882227,-90.967711,69.09881679
13148,42.924166,-76.78366,69.10402704
13149,42.718259,-76.149045,69.10402704
24301,37.053297,-80.7728,69.1372035
35773,34.90267,-86.71367,69.14100132
15492,40.120876,-79.77089,69.15257495
15493,40.091655,-79.718512,69.15257495
87004,35.32151,-106.55322,69.19129124
23025,37.422209,-76.37304,69.20133638
14589,43.24816,-77.18498,69.21334171
6330,41.634556,-72.06549,69.22624199
18343,40.889911,-75.1112,69.22990243
64089,39.389339,-94.56774,69.25079792
27909,36.293192,-76.23692,69.25286696
93505,35.139327,-117.91473,69.28502407
16417,41.979,-80.3098,69.29799019
50124,41.893335,-93.59844,69.31645145
55315,44.736595,-93.65619,69.332069
30149,34.280355,-85.182085,69.34453353
30150,33.643002,-85.181782,69.34453353
30151,34.242944,-84.458326,69.34453353
32413,30.252616,-85.90413,69.3493698
32417,30.243832,-85.916988,69.3493698
98626,46.150433,-122.88566,69.35421635
11954,41.03831,-71.9506,69.37360716
71410,31.963299,-92.77985,69.38642423
61938,39.474889,-88.37421,69.4004729
12585,41.721384,-73.7162,69.42303148
75901,31.330567,-94.68667,69.42952046
75902,31.362315,-94.761103,69.42952046
75903,31.276647,-94.56759,69.42952046
35951,34.313014,-86.19282,69.43980865
37821,35.963276,-83.20116,69.46294271
37822,35.947688,-83.106554,69.46294271
37824,36.449963,-83.591129,69.46294271
44431,40.864494,-80.75848,69.48011162
6277,41.972782,-71.83969,69.51949594
19963,38.922806,-75.41449,69.52570504
4662,44.291076,-68.28143,69.60388469
12413,42.307982,-74.008,69.61215418
14487,42.809908,-77.65301,69.64236171
14488,42.729839,-77.773919,69.64236171
65043,38.632055,-92.11831,69.65235117
36568,30.49434,-88.269865,69.65312256
12572,41.930983,-73.88271,69.66924629
40941,37.176075,-83.66608,69.67043213
71360,31.352105,-92.4006,69.67211916
71361,31.36923,-92.419836,69.67211916
43927,40.11761,-80.93763,69.68668022
12564,41.570328,-73.59825,69.75442728
48054,42.769956,-82.52595,69.76908637
27556,36.413473,-78.327491,69.79689099
17509,39.919072,-76.02508,69.83012073
17511,40.041911,-76.487732,69.83012073
61742,40.628105,-89.28004,69.83407859
27597,35.848039,-78.30135,69.83427025
27599,36.05251,-79.107692,69.83427025
48801,43.377113,-84.66256,69.83630601
48802,43.389262,-84.666661,69.83630601
48803,42.581148,-83.09901,69.83630601
48804,43.640574,-84.847417,69.83630601
48805,42.599184,-84.371973,69.83630601
21524,39.698332,-78.78741,69.87562153
21528,39.652187,-78.90123,69.87562153
26275,38.97639,-79.95201,69.92692219
38401,35.619784,-87.03565,69.92852104
38402,35.629413,-87.068172,69.92852104
70776,30.264611,-91.09595,69.93416785
47102,38.749542,-85.80264,69.98373847
43938,40.318569,-80.64172,70.00701844
44481,41.205342,-80.85756,70.0083332
44482,41.317424,-80.761269,70.0083332
54403,44.976118,-89.59209,70.05445569
54404,44.466554,-90.02136,70.05445569
6279,41.896875,-72.27456,70.0559091
97362,45.067719,-122.79115,70.12098892
48722,43.346632,-83.84636,70.15745397
14414,42.899233,-77.73372,70.15747625
3844,42.923946,-70.88666,70.1661389
45309,39.844538,-84.41774,70.17139981
20680,38.112419,-76.36964,70.18323588
20682,38.283551,-76.848093,70.18323588
12132,42.466061,-73.629296,70.20034124
12133,42.926121,-73.346409,70.20034124
6371,41.339421,-72.31008,70.22856814
6372,41.388216,-71.949548,70.22856814
47111,38.453813,-85.65443,70.25615485
38639,34.31465,-90.44966,70.26640497
2892,41.50155,-71.58465,70.30284596
20779,38.759196,-76.57076,70.3084915
40023,38.182772,-85.43238,70.37745791
94952,38.243734,-122.69345,70.38651288
94953,38.463088,-122.989975,70.38651288
76247,33.08704,-97.30384,70.38696111
4079,43.797398,-69.95217,70.39044718
4081,44.566156,-70.661557,70.39044718
4082,44.408078,-70.470703,70.39044718
3835,43.395688,-71.06217,70.39839154
85336,32.532458,-114.78056,70.40148835
48734,43.340413,-83.74123,70.40842633
25015,38.224918,-81.5151,70.472118
25018,38.465777,-81.050662,70.472118
28616,36.024252,-81.92693,70.4993427
4039,43.879576,-70.3533,70.51473044
40923,36.920165,-83.85699,70.52308136
28315,35.12416,-79.4415,70.52362001
7863,40.815107,-74.96802,70.52594578
10986,41.271543,-73.98676,70.55777679
49348,42.681969,-85.62761,70.57357882
3249,43.555878,-71.398521,70.58736601
21727,39.695328,-77.32721,70.59527987
17015,40.238207,-76.511942,70.63506033
17222,39.897287,-77.52006,70.65147723
1083,42.20468,-72.20259,70.66300511
39359,32.568112,-89.33891,70.69470983
73557,34.72775,-98.5008,70.72737084
73558,34.630879,-98.457646,70.72737084
18058,40.912421,-75.49765,70.74672145
31302,32.129474,-81.33121,70.7515585
62401,39.123807,-88.56,70.7846645
62407,39.148234,-88.593764,70.7846645
34601,28.566183,-82.38002,70.83926007
97333,44.52789,-123.2791,70.8429521
97335,44.634439,-122.893292,70.8429521
97336,44.359301,-122.850752,70.8429521
76008,32.690922,-97.64013,70.8528875
15454,39.863666,-79.86378,70.88005019
6791,41.754872,-73.06927,70.88960579
56287,44.475845,-95.32579,70.91667126
75758,32.251068,-95.49667,70.93534149
49331,42.944838,-85.34928,70.96980784
44254,41.039394,-82.0137,70.98141317
22660,38.949013,-78.43921,70.98357137
6057,41.852712,-73.00492,71.00006274
32226,30.453405,-81.52551,71.00346163
45433,39.813743,-84.05898,71.01251823
49098,42.186679,-86.25718,71.01846146
37806,36.086398,-83.7413,71.01976544
48003,42.931178,-83.04585,71.04517983
48004,42.824095,-82.66522,71.04517983
17565,39.902788,-76.32496,71.13067035
37331,35.325991,-84.53015,71.14481623
15086,40.661431,-80.09304,71.14899451
3036,42.967823,-71.23453,71.15809826
22579,37.807268,-76.31275,71.16027456
28730,35.526686,-82.37542,71.17160703
75764,31.893439,-95.15272,71.17226051
30173,34.145931,-85.14342,71.17702176
25550,38.87018,-82.10751,71.1805739
24293,36.979817,-82.56963,71.21364225
54458,44.490241,-89.310944,71.24498917
75157,32.455407,-96.439495,71.24498917
48117,42.05589,-83.40605,71.2457013
18337,41.320904,-74.88565,71.27823941
27330,35.458804,-79.16415,71.28459484
27331,35.372577,-79.276577,71.28459484
3825,43.208136,-71.04356,71.28601558
83301,42.530288,-114.47509,71.28840181
6419,41.380594,-72.57637,71.30606964
28080,35.454565,-81.12368,71.34034375
30510,34.455729,-83.58913,71.36867752
28625,35.840579,-80.87988,71.37784192
95430,38.449265,-123.05495,71.38017892
37618,36.469605,-82.22998,71.38709694
66762,37.408511,-94.70414,71.42638335
31061,33.083579,-83.23397,71.43172047
29461,33.164225,-80.01039,71.51546253
24147,37.38389,-80.81734,71.51578562
83626,43.670142,-116.82367,71.53146367
29376,34.856283,-81.95444,71.53217491
24095,37.21556,-79.73922,71.56495376
45828,40.480128,-84.64678,71.58258908
45829,41.163632,-84.612173,71.58258908
72037,34.541185,-91.875767,71.59505002
14170,42.692304,-78.67147,71.6070818
49078,42.459989,-85.71069,71.61028622
97338,44.920815,-123.33432,71.61679439
97339,44.49893,-123.445033,71.61679439
12184,42.426901,-73.66405,71.63433998
53105,42.662671,-88.28132,71.64334828
45327,39.628806,-84.37873,71.72945614
14479,43.241502,-78.318828,71.74190279
73068,35.138421,-97.32689,71.74297936
45806,40.668448,-84.1331,71.763805
44280,41.230745,-81.92477,71.80908714
72761,36.179905,-94.50208,71.80968127
49319,43.224155,-85.54811,71.82041741
15736,40.694906,-79.34332,71.85198862
27357,36.252154,-79.97548,71.85534612
21787,39.665171,-77.17264,71.85775598
53538,42.924942,-88.84813,71.87091873
33955,26.837879,-82.00403,71.88275897
43050,40.385636,-82.48254,71.92953123
72404,35.781707,-90.74506,71.93706624
8317,39.406518,-74.82706,71.94245426
12491,41.998199,-74.10967,71.94578303
44606,40.739199,-81.80457,71.95639555
95420,39.365356,-123.80469,71.9850957
50501,42.499242,-94.18256,71.98593489
18242,40.90757,-76.12636,72.01106433
18243,41.001683,-75.966146,72.01106433
73567,34.748538,-98.16905,72.01206117
31217,32.839005,-83.56749,72.01267881
68042,41.095604,-96.43168,72.02512075
13662,44.937212,-74.87693,72.06273155
13795,42.056312,-75.79275,72.07993772
96780,19.946758,-155.2086,72.11896224
80543,40.332926,-104.85394,72.11922926
24431,38.167914,-78.84222,72.16146541
8247,39.051289,-74.76204,72.16492948
49116,41.848782,-86.67044,72.16515156
48846,42.981932,-85.06679,72.18931204
78264,29.193828,-98.51795,72.20757007
78265,29.437532,-98.461582,72.20757007
95604,39.106287,-120.536032,72.21356801
35673,34.581591,-87.11884,72.24870567
96003,40.641389,-122.34206,72.26468342
98512,46.969793,-122.99802,72.2826458
17777,41.096505,-76.84924,72.28653265
95037,37.137595,-121.66211,72.3033836
95038,37.225787,-121.617894,72.3033836
16053,40.808934,-79.97811,72.34348847
83835,47.773595,-116.74907,72.34411426
45387,39.797227,-83.89239,72.35473303
62249,38.752017,-89.67478,72.37002915
39305,32.439945,-88.70918,72.37506145
79602,32.40769,-99.72107,72.37707466
61535,40.590353,-89.54053,72.43578917
75110,32.078228,-96.44612,72.43771466
4756,47.345936,-68.32256,72.45775161
29364,34.788053,-81.46124,72.51659616
94558,38.337243,-122.30027,72.5307822
40743,37.134455,-84.045746,72.53267414
16826,41.059172,-77.60029,72.5339299
1468,42.557796,-72.06824,72.54746014
44833,40.720869,-82.797,72.55301426
28371,34.912113,-78.9999,72.61339569
27943,35.218342,-75.68792,72.66443091
55713,47.49307,-92.77783,72.67547821
55715,47.494762,-92.780293,72.67547821
12583,42.060034,-73.88393,72.68881637
12584,41.464073,-74.059104,72.68881637
77356,30.412229,-95.6529,72.70851772
79908,31.912449,-106.32501,72.71083846
79910,31.694842,-106.299987,72.71083846
28339,35.322849,-78.68964,72.73415102
33430,26.685125,-80.66279,72.73418948
37330,35.280936,-86.12247,72.75875366
6751,41.639235,-73.20864,72.7768569
27299,35.752578,-80.37587,72.80970645
40965,36.617181,-83.72186,72.82207244
43430,41.523309,-83.37072,72.82326893
95975,39.224179,-121.14539,72.82377866
95976,39.723898,-121.572986,72.82377866
24168,36.734651,-79.94572,72.85676184
3217,43.705061,-71.62778,72.9408951
64058,39.150754,-94.34502,72.96663632
11965,41.07815,-72.35093,72.98350523
15612,40.136883,-79.59033,73.0005144
54729,44.932711,-91.38877,73.03143572
88011,32.312506,-106.70306,73.04815428
70517,30.301254,-91.86169,73.05695593
18252,40.792315,-75.97705,73.05812571
93616,36.657266,-119.59309,73.10722435
41810,37.185228,-82.69447,73.11321847
84627,39.353561,-111.5783,73.14247931
43311,40.365923,-83.75816,73.14638049
8348,39.314084,-74.97889,73.17575199
43433,41.503759,-82.87084,73.21293074
63039,38.499489,-90.83398,73.22621802
60449,41.422555,-87.75531,73.23484863
35739,34.972309,-86.81352,73.26254638
38947,33.517885,-89.92185,73.26879965
87501,35.755312,-105.99936,73.2711719
87502,35.439937,-106.123698,73.2711719
87503,35.521181,-105.981847,73.2711719
87504,35.893597,-106.007499,73.2711719
24740,37.368167,-81.07307,73.28259468
